[     564ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/program-studi/:0
[  832170ms] [TABLE] %c%d font-size:0;color:transparent Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6xiuh/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  832171ms] [TABLE] %c%d font-size:0;color:transparent Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6xiuh/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  832173ms] [WARNING] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6xiuh/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  832173ms] [WARNING] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6xiuh/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  832644ms] [LOG] The next request for the Private Access Token challenge may return a 401 and show a warning in console. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6xiuh/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  832698ms] [ERROR] Failed to load resource: the server responded with a status of 401 () @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a0a9b0e61dcffe0c/1781276069664/5c1c4f0555bf104cb79eebe51adcdcf8c2b5b0a6d58285cf6f1f738f8d1cb518/7vMnv7McDx7erd4:0
[  836572ms] [WARNING] The resource https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6xiuh/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  953661ms] [WARNING] [Cloudflare Turnstile] Ignored message from unexpected source for event: interactiveEnd. @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[  953662ms] [WARNING] [Cloudflare Turnstile] Ignored message from unexpected source for event: food. @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[  954470ms] [WARNING] [Cloudflare Turnstile] Cannot find Widget cf-chl-widget-6xiuh, consider using turnstile.remove() to clean up a widget. @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[  968891ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/program-studi/:0
[  969187ms] [WARNING] No available adapters. @ https://pmb.uinsalatiga.ac.id/program-studi/:0
[  969222ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/favicon.ico:0
[  969324ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/favicon.ico:0
[  970129ms] [WARNING] No available adapters. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971277ms] [LOG] The next request for the Private Access Token challenge may return a 401 and show a warning in console. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971345ms] [ERROR] Failed to load resource: the server responded with a status of 401 () @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a0a9b4523869ccce/1781276209676/d76e725f4864ef078ec4832f38a4eb85a89ccb9629be0444859fd10358e54a50/h2wOjNXASY2YHZx:0
[  971727ms] [ERROR] This document requires 'TrustedScript' assignment. The action has been blocked. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971727ms] [ERROR] This document requires 'TrustedScript' assignment. The action has been blocked. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971962ms] [LOG] /.*.*=.*/ @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971963ms] [LOG] /.*.*=.*/ @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971963ms] [LOG] function () { [native code] } @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971963ms] [LOG] function () { [native code] } @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971964ms] [LOG] JSHandle@node @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971964ms] [LOG] JSHandle@node @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971966ms] [COUNT] \0: 1 @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971966ms] [COUNT] \0: 1 @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971967ms] [DIR]  Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971967ms] [DIR]  Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971968ms] [DIRXML] %c%d font-size:0;color:transparent Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971968ms] [DIRXML] %c%d font-size:0;color:transparent Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971969ms] [ERROR] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971969ms] [ERROR] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971970ms] [INFO] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971970ms] [INFO] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971971ms] [LOG] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971971ms] [LOG] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971972ms] [TABLE] %c%d font-size:0;color:transparent Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971972ms] [TABLE] %c%d font-size:0;color:transparent Error @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971974ms] [WARNING] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  971975ms] [WARNING] %c%d font-size:0;color:transparent NaN @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[  977950ms] [WARNING] The resource https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/6n1wm/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[ 1095122ms] [WARNING] [Cloudflare Turnstile] Ignored message from unexpected source for event: interactiveEnd. @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1095445ms] [WARNING] [Cloudflare Turnstile] Cannot find Widget cf-chl-widget-6n1wm, consider using turnstile.remove() to clean up a widget. @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1110272ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/program-studi/:0
[ 1111288ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/favicon.ico:0
[ 1111297ms] [WARNING] No available adapters. @ https://pmb.uinsalatiga.ac.id/program-studi/:0
[ 1111604ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/favicon.ico:0
[ 1112954ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1113837ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1114737ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1115637ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1116538ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1117437ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1118337ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1119237ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1120137ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1121037ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1121937ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1122837ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1123737ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1124637ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1125537ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1126437ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1127337ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1128301ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1129179ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1130037ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1130937ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1131838ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1132813ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1133637ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1134537ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1135437ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1136337ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1137264ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1138137ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1139037ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1139937ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1140848ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1141737ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1142637ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1143544ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1144437ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1145340ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1146237ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1147146ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1148038ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1148937ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1149837ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1150736ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1151637ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1152537ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1153436ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1154336ms] [WARNING] Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://challenges.cloudflare.com') does not match the recipient window's origin ('https://pmb.uinsalatiga.ac.id'). @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1155241ms] [LOG] Turnstile Widget seem to have hung:  1pnl8 @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1156137ms] [WARNING] [Cloudflare Turnstile] Cannot find Widget cf-chl-widget-1pnl8, consider using turnstile.remove() to clean up a widget. @ https://challenges.cloudflare.com/turnstile/v0/b/ef2c54d7770b/api.js?onload=GuZpz3&render=explicit:0
[ 1170418ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/program-studi/:0
[ 1170795ms] [WARNING] No available adapters. @ https://pmb.uinsalatiga.ac.id/program-studi/:0
[ 1171364ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/favicon.ico:0
[ 1171431ms] [ERROR] Failed to load resource: the server responded with a status of 403 () @ https://pmb.uinsalatiga.ac.id/favicon.ico:0
[ 1173449ms] [WARNING] No available adapters. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/91s1k/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[ 1176449ms] [WARNING] The resource https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/91s1k/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
[ 1181610ms] [WARNING] The resource https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/ov2/av0/rch/91s1k/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto:0
